t_sec,count,p50_ms,p95_ms,p99_ms,p999_ms
456.1,252,24.307692307692307,337.41935483870947,467.4838709677418,496.748387096774
461.1,218,33,363.44827586206884,483.7241379310344,891.0000000000053
466.3,231,24.451219512195124,379.42857142857133,485.02857142857147,884.5000000000027
471.4,320,29.292929292929294,351.16279069767444,470.232558139535,497.0232558139536
476.5,183,21.718750000000004,325.7142857142856,465.142857142857,496.5142857142859
481.6,197,39.18269230769231,409.23076923076894,490.0512820512821,901.4999999999986
486.6,247,24.464285714285715,373.3333333333332,474.6666666666667,497.4666666666665
491.7,253,18.250000000000004,312.59259259259255,462.51851851851853,496.2518518518516
496.8,212,32.01754385964912,276.84210526315746,455.36842105263156,495.53684210526336
501.8,190,27.77777777777778,377.4193548387097,475.4838709677419,497.5483870967742
506.9,228,22.10526315789474,292.72727272727263,458.5454545454546,495.8545454545453
515.8,1431,14.410211267605634,95.90346534653467,432.1632653061229,4045.9999999999727
520.9,1042,13.424657534246576,92.5177304964539,365.5483870967733,486.5548387096785
525.9,1021,13.220108695652174,93.1335616438356,368.2580645161285,486.82580645161346
530.9,470,8.157894736842104,78.28947368421053,231.4285714285721,473.14285714285563
536.0,286,15.15625,98.14285714285712,411.9999999999996,491.2
541.1,181,22.98780487804878,137.99999999999957,427.59999999999985,492.75999999999954
546.1,289,16.630434782608695,307.33333333333354,461.4666666666669,496.1466666666669
551.1,251,24.395161290322584,281.7391304347824,456.3478260869567,495.6347826086957
556.2,221,25.30487804878049,342.142857142857,468.42857142857133,496.84285714285716
561.2,179,25.961538461538463,329.52380952380923,465.90476190476204,496.5904761904761
566.3,288,21.78571428571429,294.2857142857138,458.85714285714295,495.88571428571413
571.6,314,22.289156626506024,320.5714285714287,464.1142857142859,496.4114285714284
578.0,235,28.605769230769234,343.3333333333333,468.6666666666668,496.86666666666645
583.1,243,21.8125,313.07692307692304,462.6153846153845,496.2615384615385
588.2,215,26.358695652173914,313.04347826086956,462.6086956521739,496.2608695652173
593.2,280,19.80769230769231,335.29411764705884,467.05882352941165,496.70588235294156
599.1,146,29.03225806451613,465.33333333333303,4026.666666666662,4902.666666666675
604.1,1113,7.309027777777778,83.94578313253007,410.7826086956503,4257.999999999962
609.1,1239,9.956140350877194,85.2037037037037,274.72727272727093,477.47272727272673
614.2,1074,6.951219512195122,86.92771084337348,365.7499999999999,486.5749999999992
619.3,231,19.66346153846154,169.9999999999997,433.99999999999994,493.40000000000015
624.4,164,30.952380952380953,307.05882352941137,461.4117647058821,496.1411764705885
629.4,257,21.434426229508198,276.5217391304344,455.3043478260871,495.5304347826086
634.6,258,23.728813559322035,327.99999999999994,465.5999999999999,496.56000000000023
641.0,225,29.861111111111114,363.33333333333337,483.33333333333337,887.5000000000028
646.1,178,23.076923076923077,330.47619047619037,466.09523809523813,496.6095238095239
651.1,229,26.275510204081634,347.3333333333331,469.4666666666668,496.94666666666654
656.2,275,27.717391304347824,288.46153846153845,457.69230769230774,495.76923076923117
661.3,201,28.618421052631582,374.3749999999999,474.87500000000017,497.48750000000007
666.4,162,30.319148936170215,284.0000000000001,456.7999999999999,495.6799999999999
671.4,178,35.36585365853659,345.21739130434776,469.04347826086956,496.9043478260871
676.5,314,27.77777777777778,353.95348837209315,470.7906976744187,497.07906976744164
681.6,201,22.1875,325.2173913043477,465.0434782608698,496.5043478260871
686.7,201,31.785714285714285,325.2173913043477,465.0434782608698,496.5043478260871
691.7,229,17.69736842105263,316.7999999999997,463.3600000000001,496.3359999999998
697.0,401,9.1,364.99999999999966,3997.5000000000023,4899.749999999997
703.5,1289,9.839108910891088,91.73701298701297,367.7948717948708,486.7794871794874
708.6,1212,8.721461187214611,78.30357142857137,99.94642857142851,459.60000000000036
713.6,599,7.994791666666668,80.73863636363632,315.6923076923074,481.5692307692293
718.8,298,18.969072164948454,186.31578947368348,437.2631578947365,493.7263157894737
723.8,152,25.806451612903224,321.1764705882355,464.23529411764684,496.42352941176506
728.9,246,25.520833333333336,385.5813953488371,477.1162790697674,497.7116279069767
733.9,141,35.85526315789474,371.8181818181816,474.36363636363643,497.4363636363638
739.0,201,27.925531914893618,288.4210526315787,457.684210526316,495.76842105263177
744.0,145,32.720588235294116,373.91304347826093,474.78260869565236,497.478260869565
749.1,227,21.625000000000004,343.4482758620686,468.68965517241367,496.86896551724135
754.2,202,28.571428571428573,360.6896551724135,472.1379310344827,497.21379310344827
759.4,215,29.423076923076927,273.6842105263158,454.736842105263,495.4736842105263
765.8,186,32.89473684210527,313.99999999999983,462.7999999999998,496.2799999999999
770.9,293,13.815789473684212,206.99999999999932,441.3999999999999,494.13999999999993
775.9,203,27.34375,261.1764705882352,452.2352941176471,495.2235294117646
781.0,193,23.858695652173914,203.07692307692292,440.6153846153844,494.06153846153813
786.1,264,16.70212765957447,358.4615384615383,670.0000000000017,966.9999999999987
793.9,147,31.071428571428573,455.23809523809535,3824.000000000001,4882.400000000007
798.9,1197,8.217703349282298,76.92105263157887,200.74999999999932,470.0750000000028
804.0,1041,9.712837837837837,70.4508196721311,239.74999999999795,473.9750000000015
809.0,1020,8.24712643678161,66.15384615384616,97.5384615384615,441.71428571428675
814.0,475,5.102739726027397,66.07142857142857,93.21428571428572,99.32142857142854
819.0,368,12.428571428571429,68.69565217391298,131.99999999999935,463.2000000000005
824.3,313,17.077464788732396,215.45454545454484,443.0909090909092,494.30909090909114
830.7,306,27.816901408450704,325.142857142857,465.02857142857147,496.50285714285735
835.8,157,23.986486486486488,303.75000000000017,460.7500000000002,496.0749999999997
840.8,118,34.72222222222222,361.1764705882352,472.23529411764696,497.22352941176484
