t_sec,count,p50_ms,p95_ms,p99_ms,p999_ms
1328.1,13551,34.63434432883182,830.7929304110395,966.158586082208,996.6158586082206
1333.1,14177,36.493616420963534,833.1170205262043,966.6234041052409,996.6623404105242
1339.8,21477,28.649655429316446,823.3133119150721,964.6626623830143,996.4662662383015
1344.9,5346,26.723874904652938,821.572203516648,964.3144407033293,996.431444070333
1349.9,4436,32.46608527131783,830.0552299368801,966.0110459873761,996.6011045987377
1355.0,3404,43.75438596491228,843.9409518213865,968.788190364277,996.8788190364277
1360.0,2981,37.96359499431172,838.3847702113386,967.6769540422679,996.7676954042266
1365.1,2232,48.08964781216649,851.5344982078853,970.3068996415773,997.0306899641579
1370.2,2449,40.07590132827325,842.9767251939566,968.5953450387914,996.8595345038792
1375.2,2681,38.10765349032801,839.35098843715,967.8701976874302,996.7870197687432
1380.3,2430,53.16977854971776,855.6172839506171,971.1234567901234,997.1123456790124
1385.4,1739,68.70882740447959,872.6854514088553,974.5370902817713,997.4537090281772
1390.9,2375,42.56575682382134,846.4736842105262,969.2947368421052,996.9294736842107
1396.1,2038,47.24955542382929,852.5760549558393,970.5152109911677,997.0515210991167
1403.8,1869,66.04124408384044,873.1540930979133,974.6308186195827,997.4630818619582
1408.9,1892,50.86050724637681,856.989957716702,971.3979915433405,997.1397991543339
1414.0,1858,53.323076923076925,859.1765339074271,971.8353067814855,997.1835306781485
1419.2,1578,41.418312387791744,850.7287705956907,970.1457541191382,997.0145754119137
1424.3,1454,80.84577114427861,884.1127922971115,976.8225584594223,997.6822558459422
1429.4,1706,60.672814207650276,866.2514654161781,973.2502930832355,997.3250293083235
1434.6,1814,42.470238095238095,850.1102535832412,970.0220507166482,997.0022050716647
1439.6,1910,45.11538461538462,851.2696335078535,970.2539267015709,997.0253926701572
1444.7,1191,91.32420091324202,893.618807724601,978.7237615449201,997.8723761544919
1449.8,1670,65.51132463967056,869.9101796407185,973.9820359281438,997.3982035928142
1455.3,2507,27.373836354728073,832.75827682489,966.5516553649783,996.6551655364976
1460.5,1711,53.360027855153206,860.8562244301579,972.1712448860317,997.2171244886034
1468.2,1972,50.682261208577,861.5111561866124,972.3022312373226,997.230223123732
1473.5,1560,29.928251121076237,842.3237179487178,968.4647435897438,996.8464743589744
1478.6,723,87.10073710073709,892.738589211618,978.5477178423237,997.8547717842325
1483.6,346,99.62121212121212,899.6387283236993,979.9277456647397,997.992774566474
1490.3,0,,,,
1495.4,0,,,,
1500.4,0,,,,
